hotel,is_canceled,arrival_date_year,arrival_date_month,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,is_repeated_guest,previous_cancellations,reserved_room_type,booking_changes,deposit_type,customer_type,adr,total_of_special_requests,reservation_status
Resort Hotel,1,2017,July,10,2,5,2,0,0,HB,PRT,Offline TA/TO,0,0,A,0,No Deposit,Contract,130.05,0,Canceled
Resort Hotel,1,2017,July,10,3,6,2,1,0,BB,PRT,Online TA,0,0,E,0,No Deposit,Transient,186.84,0,Canceled
Resort Hotel,1,2017,July,11,0,1,2,0,0,BB,PRT,Online TA,0,0,D,0,No Deposit,Transient,125,1,Canceled
Resort Hotel,1,2017,July,11,0,1,1,0,0,BB,PRT,Corporate,0,0,E,0,No Deposit,Transient,119.7,3,Canceled
Resort Hotel,1,2017,July,11,0,1,2,2,0,BB,PRT,Online TA,0,0,C,0,No Deposit,Transient,145,1,Canceled
Resort Hotel,1,2017,July,11,0,2,1,0,0,BB,PRT,Corporate,0,0,A,0,No Deposit,Transient,135,0,Canceled
Resort Hotel,1,2017,July,11,0,3,2,0,0,BB,HKG,Online TA,0,0,E,0,No Deposit,Transient,199,1,Canceled
Resort Hotel,1,2017,July,11,0,3,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,170,0,Canceled
Resort Hotel,1,2017,July,11,0,3,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,170,0,Canceled
Resort Hotel,1,2017,July,11,0,3,2,0,0,BB,PRT,Online TA,0,0,E,0,No Deposit,Transient,210,0,Canceled
Resort Hotel,1,2017,July,11,0,3,2,0,0,HB,PRT,Online TA,0,0,A,0,No Deposit,Transient,180.67,0,Canceled
Resort Hotel,1,2017,July,11,0,3,2,0,0,HB,PRT,Online TA,0,0,A,0,No Deposit,Transient,202,0,Canceled
Resort Hotel,1,2017,July,11,0,4,2,0,0,BB,ESP,Online TA,0,0,E,0,No Deposit,Transient,210,1,Canceled
Resort Hotel,1,2017,July,11,0,4,2,0,0,BB,PRT,Offline TA/TO,0,0,A,0,No Deposit,Transient,116.5,0,Canceled
Resort Hotel,1,2017,July,11,0,4,2,0,0,BB,RUS,Online TA,0,0,D,0,No Deposit,Transient,180,1,Canceled
Resort Hotel,1,2017,July,11,0,5,2,0,0,FB,ESP,Direct,0,0,E,1,No Deposit,Transient,275,1,Canceled
Resort Hotel,1,2017,July,11,0,5,2,0,0,BB,ISR,Online TA,0,0,G,0,No Deposit,Transient,260,1,Canceled
Resort Hotel,1,2017,July,11,0,5,2,1,0,BB,ISR,Online TA,0,0,E,0,No Deposit,Transient,200,1,Canceled
Resort Hotel,1,2017,July,11,0,5,2,1,0,BB,ISR,Online TA,0,0,E,0,No Deposit,Transient,200,1,Canceled
Resort Hotel,1,2017,July,11,1,5,2,0,0,BB,PRT,Corporate,0,0,E,0,No Deposit,Transient,146,0,Canceled
Resort Hotel,1,2017,July,11,2,5,2,2,0,HB,ITA,Online TA,0,0,C,0,No Deposit,Transient,230.86,0,Canceled
Resort Hotel,1,2017,July,11,2,5,2,0,0,HB,PRT,Corporate,0,0,D,0,No Deposit,Transient,163,0,Canceled
Resort Hotel,1,2017,July,11,2,6,2,0,0,HB,GBR,Online TA,0,0,E,0,No Deposit,Transient,218,2,Canceled
Resort Hotel,1,2017,July,11,4,10,2,0,0,BB,NOR,Online TA,0,0,E,0,No Deposit,Transient,165.6,0,Canceled
Resort Hotel,1,2017,July,12,0,1,2,2,0,BB,CHE,Online TA,0,0,G,0,No Deposit,Transient,270,0,Canceled
Resort Hotel,1,2017,July,12,0,1,1,0,0,BB,PRT,Direct,0,0,A,0,No Deposit,Transient-Party,73.95,0,Canceled
Resort Hotel,1,2017,July,12,0,2,2,0,0,BB,CN,Online TA,0,0,D,0,No Deposit,Transient,180,1,Canceled
Resort Hotel,1,2017,July,12,0,2,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,160,1,Canceled
Resort Hotel,1,2017,July,12,0,3,2,1,0,BB,PRT,Online TA,0,0,D,0,No Deposit,Transient,184,1,Canceled
Resort Hotel,1,2017,July,12,0,3,2,0,0,BB,ESP,Online TA,0,0,E,0,No Deposit,Transient,200,2,Canceled
Resort Hotel,1,2017,July,12,0,3,2,0,0,BB,PRT,Direct,0,0,E,1,No Deposit,Transient,192.38,1,Canceled
Resort Hotel,1,2017,July,12,0,3,2,0,0,BB,ESP,Online TA,0,0,E,2,No Deposit,Transient,210,0,Canceled
Resort Hotel,1,2017,July,12,0,3,2,2,0,BB,PRT,Online TA,0,0,G,0,No Deposit,Transient,260,0,Canceled
Resort Hotel,1,2017,July,12,0,3,2,0,0,BB,GBR,Online TA,0,0,D,0,No Deposit,Transient,190,2,Canceled
Resort Hotel,1,2017,July,12,0,3,2,0,0,BB,ESP,Online TA,0,0,E,0,No Deposit,Transient,200,2,Canceled
Resort Hotel,1,2017,July,12,0,4,2,0,0,HB,ESP,Online TA,0,0,D,0,No Deposit,Transient,219.5,2,Canceled
Resort Hotel,1,2017,July,12,0,4,2,0,0,BB,ROU,Online TA,0,0,E,0,No Deposit,Transient,207.5,1,Canceled
Resort Hotel,1,2017,July,12,0,4,2,0,0,BB,PRT,Online TA,0,0,D,0,No Deposit,Transient,168.75,2,Canceled
Resort Hotel,1,2017,July,12,0,4,2,2,0,BB,ESP,Online TA,0,0,C,2,No Deposit,Transient,196.25,0,Canceled
Resort Hotel,1,2017,July,12,1,4,2,2,0,BB,GBR,Online TA,0,0,G,0,No Deposit,Transient,272,0,Canceled
Resort Hotel,1,2017,July,12,0,4,2,0,0,BB,CN,Online TA,0,0,D,0,No Deposit,Transient,198.75,0,Canceled
Resort Hotel,1,2017,July,12,1,4,2,0,0,BB,GBR,Online TA,0,0,A,0,No Deposit,Transient,184,1,Canceled
Resort Hotel,1,2017,July,12,2,5,2,0,0,BB,IRL,Online TA,0,0,A,0,No Deposit,Transient,164.29,1,Canceled
Resort Hotel,1,2017,July,13,0,1,2,0,0,BB,ESP,Online TA,0,0,A,0,No Deposit,Transient,105,2,Canceled
Resort Hotel,1,2017,July,13,0,1,1,0,0,BB,PRT,Corporate,0,0,A,0,No Deposit,Transient,135,0,No-Show
Resort Hotel,1,2017,July,13,0,2,1,0,0,BB,PRT,Online TA,0,0,E,0,No Deposit,Transient,200,1,Canceled
Resort Hotel,1,2017,July,13,0,2,1,0,0,BB,PRT,Online TA,0,0,E,0,No Deposit,Transient,200,1,Canceled
Resort Hotel,1,2017,July,13,2,3,2,0,0,BB,AUT,Online TA,0,0,A,0,No Deposit,Transient,178,0,Canceled
Resort Hotel,1,2017,July,13,2,3,1,0,0,BB,PRT,Offline TA/TO,0,0,A,0,No Deposit,Contract,104.85,0,No-Show
Resort Hotel,1,2017,July,13,2,3,2,0,0,BB,GBR,Online TA,0,0,E,0,No Deposit,Transient,199,1,Canceled
Resort Hotel,1,2017,July,13,2,3,2,0,0,BB,GBR,Online TA,0,0,E,0,No Deposit,Transient,199,1,Canceled
Resort Hotel,1,2017,July,13,2,5,2,0,0,Undefined,PRT,Online TA,0,0,D,1,No Deposit,Transient,230.3,0,Canceled
Resort Hotel,1,2017,July,13,2,5,2,0,0,BB,RUS,Online TA,0,0,A,0,No Deposit,Transient,150,1,Canceled
Resort Hotel,1,2017,July,13,2,7,2,0,0,BB,PRT,Direct,0,0,E,1,No Deposit,Transient,203,1,Canceled
Resort Hotel,1,2017,July,13,2,7,2,0,0,BB,IRL,Online TA,0,0,A,0,No Deposit,Transient,138.38,1,Canceled
Resort Hotel,1,2017,July,13,4,10,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,113.14,0,Canceled
Resort Hotel,1,2017,July,14,0,2,2,0,0,BB,FRA,Online TA,0,0,E,0,No Deposit,Transient,215,1,Canceled
Resort Hotel,1,2017,July,14,1,2,2,0,0,BB,PRT,Online TA,0,0,A,0,Refundable,Transient,180,1,Canceled
Resort Hotel,1,2017,July,14,1,2,2,0,0,BB,GBR,Online TA,0,0,E,0,No Deposit,Transient,219,1,Canceled
Resort Hotel,1,2017,July,14,1,2,2,2,0,BB,USA,Direct,0,0,C,0,No Deposit,Transient,198.33,2,No-Show
Resort Hotel,1,2017,July,14,0,2,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,175,1,Canceled
Resort Hotel,1,2017,July,14,1,2,2,0,0,BB,GBR,Online TA,0,0,A,0,No Deposit,Transient,180,1,Canceled
Resort Hotel,1,2017,July,14,1,2,2,2,0,BB,GBR,Online TA,0,0,G,0,No Deposit,Transient,293.33,0,Canceled
Resort Hotel,1,2017,July,14,2,2,2,1,0,HB,CN,Online TA,0,0,A,2,No Deposit,Transient,253.25,1,Canceled
Resort Hotel,1,2017,July,14,2,3,3,1,0,HB,FRA,Online TA,0,0,H,0,No Deposit,Transient,311,1,Canceled
Resort Hotel,1,2017,July,14,2,5,2,0,0,BB,BRA,Online TA,0,0,A,0,No Deposit,Transient,151.43,1,Canceled
Resort Hotel,1,2017,July,14,2,5,3,0,0,HB,PRT,Online TA,0,0,A,0,No Deposit,Transient,163.53,2,Canceled
Resort Hotel,1,2017,July,14,2,5,2,0,0,HB,ESP,Online TA,0,0,A,0,No Deposit,Transient,217.71,1,Canceled
Resort Hotel,1,2017,July,14,2,5,2,1,0,HB,PRT,Online TA,0,0,A,0,No Deposit,Transient,163.53,0,Canceled
Resort Hotel,1,2017,July,14,2,5,2,0,0,BB,BRA,Online TA,0,0,A,0,No Deposit,Transient,151.43,1,Canceled
Resort Hotel,1,2017,July,14,2,5,2,0,0,HB,PRT,Offline TA/TO,0,0,A,0,No Deposit,Transient,151,0,Canceled
Resort Hotel,1,2017,July,14,2,5,2,0,0,BB,GBR,Online TA,0,0,E,0,No Deposit,Transient,240,0,Canceled
Resort Hotel,1,2017,July,14,2,6,2,1,0,HB,PRT,Online TA,0,0,E,0,No Deposit,Transient,233.1,1,Canceled
Resort Hotel,1,2017,July,14,3,7,2,2,0,HB,SEN,Online TA,0,0,G,0,No Deposit,Transient,289.6,0,Canceled
Resort Hotel,1,2017,July,14,4,7,1,0,0,BB,PRT,Direct,0,0,A,4,No Deposit,Transient,169,1,Canceled
Resort Hotel,1,2017,July,15,0,1,2,0,0,BB,PRT,Direct,0,0,A,0,No Deposit,Transient,155,1,Canceled
Resort Hotel,1,2017,July,15,0,1,3,0,0,BB,PRT,Online TA,0,0,A,1,No Deposit,Transient,147,0,Canceled
Resort Hotel,1,2017,July,15,1,1,2,0,0,BB,AUS,Online TA,0,0,A,0,No Deposit,Transient,171,2,Canceled
Resort Hotel,1,2017,July,15,1,1,2,0,0,BB,PRT,Direct,0,0,D,2,No Deposit,Transient,214,1,Canceled
Resort Hotel,1,2017,July,15,2,1,3,0,0,BB,PRT,Online TA,0,0,D,0,No Deposit,Transient,205.33,1,Canceled
Resort Hotel,1,2017,July,15,2,1,2,0,0,BB,PRT,Online TA,0,0,D,0,No Deposit,Transient,168,1,Canceled
Resort Hotel,1,2017,July,15,2,1,2,2,0,BB,RUS,Online TA,0,0,G,0,No Deposit,Transient,240,2,Canceled
Resort Hotel,1,2017,July,15,2,2,2,0,0,BB,PRT,Direct,0,0,F,2,No Deposit,Transient,252,1,Canceled
Resort Hotel,1,2017,July,15,2,2,2,0,0,BB,PRT,Direct,0,0,F,2,No Deposit,Transient,252,0,Canceled
Resort Hotel,1,2017,July,15,2,3,2,0,0,BB,GBR,Online TA,0,0,E,5,No Deposit,Transient,188,0,Canceled
Resort Hotel,1,2017,July,15,2,4,2,0,0,HB,ESP,Online TA,0,0,E,0,No Deposit,Transient,232,2,Canceled
Resort Hotel,1,2017,July,15,2,5,2,0,0,HB,PRT,Online TA,0,0,A,0,No Deposit,Transient,192,2,Canceled
Resort Hotel,1,2017,July,15,2,5,2,0,0,BB,FRA,Online TA,0,0,E,0,No Deposit,Transient,229,1,Canceled
Resort Hotel,1,2017,July,15,2,5,2,0,0,BB,IRL,Online TA,0,0,A,0,No Deposit,Transient,160,0,Canceled
Resort Hotel,1,2017,July,15,2,5,2,2,0,BB,CHE,Direct,0,0,C,0,No Deposit,Transient,209,0,Canceled
Resort Hotel,1,2017,July,15,2,5,2,0,0,BB,IRL,Online TA,0,0,D,0,No Deposit,Transient,180,0,Canceled
Resort Hotel,1,2017,July,15,2,5,2,0,0,HB,PRT,Online TA,0,0,A,0,No Deposit,Transient,192,1,Canceled
Resort Hotel,1,2017,July,15,2,5,2,0,0,BB,FRA,Online TA,0,0,E,0,No Deposit,Transient,229,1,Canceled
Resort Hotel,1,2017,July,15,2,4,2,0,0,HB,ESP,Online TA,0,0,D,0,No Deposit,Transient,212,1,Canceled
Resort Hotel,1,2017,July,15,2,5,2,0,0,HB,PRT,Online TA,0,0,A,0,No Deposit,Transient,192,1,Canceled
Resort Hotel,1,2017,July,15,2,5,2,0,0,HB,PRT,Online TA,0,0,A,0,No Deposit,Transient,192,2,Canceled
Resort Hotel,1,2017,July,15,2,5,2,0,0,BB,IRL,Online TA,0,0,A,0,No Deposit,Transient,160,0,Canceled
Resort Hotel,1,2017,July,15,2,5,2,0,0,BB,GBR,Online TA,0,0,A,0,No Deposit,Transient,152.86,0,Canceled
Resort Hotel,1,2017,July,15,3,6,3,0,0,BB,PRT,Online TA,0,0,F,0,No Deposit,Transient,234.67,1,Canceled
Resort Hotel,1,2017,July,15,3,6,2,0,0,BB,PRT,Online TA,0,0,D,0,No Deposit,Transient,184.44,1,Canceled
Resort Hotel,1,2017,July,15,4,6,2,0,0,HB,GBR,Online TA,0,0,E,0,No Deposit,Transient,194.4,2,Canceled
Resort Hotel,1,2017,July,15,4,6,2,2,0,BB,GBR,Online TA,0,0,G,0,No Deposit,Transient,242,1,Canceled
Resort Hotel,1,2017,July,15,4,7,2,0,0,BB,ROU,Online TA,0,0,E,0,No Deposit,Transient,190.18,1,Canceled
Resort Hotel,1,2017,July,16,2,0,1,0,0,BB,PRT,Complementary,0,0,F,0,No Deposit,Transient,0,2,Canceled
Resort Hotel,1,2017,July,16,2,1,2,1,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,172,1,Canceled
Resort Hotel,1,2017,July,16,2,1,2,0,0,BB,GBR,Online TA,0,0,D,0,No Deposit,Transient,210,2,Canceled
Resort Hotel,1,2017,July,16,2,2,2,0,0,BB,PRT,Offline TA/TO,0,0,A,0,No Deposit,Transient,104.85,1,Canceled
Resort Hotel,1,2017,July,16,2,2,2,0,0,BB,CN,Online TA,0,0,E,4,No Deposit,Transient,213,1,Canceled
Resort Hotel,1,2017,July,16,2,2,2,0,0,BB,PRT,Offline TA/TO,0,0,A,0,No Deposit,Transient,104.85,1,Canceled
Resort Hotel,1,2017,July,16,2,3,2,2,0,HB,PRT,Online TA,0,0,C,1,No Deposit,Transient,169.2,0,Canceled
Resort Hotel,1,2017,July,16,2,3,2,2,0,HB,PRT,Offline TA/TO,0,0,C,0,No Deposit,Transient,188.65,0,No-Show
Resort Hotel,1,2017,July,16,2,4,2,0,0,BB,ESP,Online TA,0,0,D,0,No Deposit,Transient,152.1,4,Canceled
Resort Hotel,1,2017,July,16,2,4,2,0,0,HB,FRA,Online TA,0,0,A,0,No Deposit,Transient,192,0,Canceled
Resort Hotel,1,2017,July,16,2,5,2,0,0,BB,CHE,Direct,0,0,F,0,No Deposit,Transient,181.54,1,Canceled
Resort Hotel,1,2017,July,16,2,5,2,1,0,HB,BEL,Direct,0,0,C,1,No Deposit,Transient,212.54,0,Canceled
Resort Hotel,1,2017,July,16,2,5,2,0,0,BB,CHE,Online TA,0,0,D,0,No Deposit,Transient,171.71,0,Canceled
Resort Hotel,1,2017,July,16,2,5,2,0,0,BB,CHE,Online TA,0,0,D,0,No Deposit,Transient,171.71,2,Canceled
Resort Hotel,1,2017,July,16,2,5,2,0,0,BB,CHE,Direct,0,0,D,0,No Deposit,Transient,154.54,0,Canceled
Resort Hotel,1,2017,July,16,2,5,2,0,0,FB,PRT,Online TA,0,0,A,1,No Deposit,Transient,154.29,0,Canceled
Resort Hotel,1,2017,July,16,2,5,2,0,0,BB,CHE,Online TA,0,0,E,0,No Deposit,Transient,203.71,0,Canceled
Resort Hotel,1,2017,July,16,4,6,2,1,0,HB,PRT,Online TA,0,0,D,0,No Deposit,Transient,156,1,Canceled
Resort Hotel,1,2017,July,16,4,6,2,1,0,HB,PRT,Online TA,0,0,D,0,No Deposit,Transient,156,1,Canceled
Resort Hotel,1,2017,July,16,4,6,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,115.2,0,Canceled
Resort Hotel,1,2017,July,16,4,9,2,1,0,BB,PRT,Online TA,0,0,F,0,No Deposit,Transient,216.93,2,Canceled
Resort Hotel,1,2017,July,17,1,1,2,2,0,HB,ESP,Online TA,0,0,G,0,No Deposit,Transient,338,1,Canceled
Resort Hotel,1,2017,July,17,1,3,2,0,0,BB,MAR,Online TA,0,0,E,0,No Deposit,Transient,230,1,Canceled
Resort Hotel,1,2017,July,17,1,3,2,0,0,BB,PRT,Online TA,0,0,E,0,No Deposit,Transient,229,1,Canceled
Resort Hotel,1,2017,July,17,1,2,2,2,0,HB,FRA,Online TA,0,0,G,0,No Deposit,Transient,302,0,Canceled
Resort Hotel,1,2017,July,17,1,3,1,0,0,BB,PRT,Direct,0,0,D,0,No Deposit,Transient,174.25,0,Canceled
Resort Hotel,1,2017,July,17,1,3,2,1,0,BB,PRT,Online TA,0,0,E,0,No Deposit,Transient,243.16,1,Canceled
Resort Hotel,1,2017,July,17,1,4,2,2,0,BB,PRT,Online TA,0,0,C,0,No Deposit,Transient,200,0,Canceled
Resort Hotel,1,2017,July,17,1,4,2,0,0,BB,GBR,Online TA,0,0,A,3,No Deposit,Transient,151.5,1,Canceled
Resort Hotel,1,2017,July,17,1,4,2,0,0,BB,PRT,Online TA,0,0,F,0,No Deposit,Transient,201.4,1,Canceled
Resort Hotel,1,2017,July,17,1,5,2,0,0,BB,NOR,Online TA,0,0,E,0,No Deposit,Transient,192,0,Canceled
Resort Hotel,1,2017,July,17,1,5,2,0,0,HB,PRT,Online TA,0,0,A,0,No Deposit,Transient,181.88,1,Canceled
Resort Hotel,1,2017,July,17,1,5,2,0,0,HB,ESP,Online TA,0,0,A,0,No Deposit,Transient,167.18,1,Canceled
Resort Hotel,1,2017,July,17,1,5,2,0,0,HB,ESP,Online TA,0,0,A,1,No Deposit,Transient,209.5,0,Canceled
Resort Hotel,1,2017,July,17,2,5,2,0,0,HB,ESP,Online TA,0,0,A,0,No Deposit,Transient,207,1,Canceled
Resort Hotel,1,2017,July,17,2,5,2,2,0,HB,PRT,Online TA,0,0,G,0,No Deposit,Transient,342.29,0,Canceled
Resort Hotel,1,2017,July,17,2,5,3,0,0,Undefined,CHE,Direct,0,0,D,3,No Deposit,Transient,274.45,0,Canceled
Resort Hotel,1,2017,July,17,2,5,2,2,0,BB,GBR,Online TA,0,0,G,0,No Deposit,Transient,244,0,Canceled
Resort Hotel,1,2017,July,17,2,5,3,0,0,HB,PRT,Online TA,0,0,A,0,No Deposit,Transient,165.6,0,Canceled
Resort Hotel,1,2017,July,17,2,5,2,1,0,FB,PRT,Offline TA/TO,0,0,A,0,No Deposit,Transient,216.25,0,Canceled
Resort Hotel,1,2017,July,17,2,5,2,1,0,BB,PRT,Direct,0,0,C,0,No Deposit,Transient,234.56,2,Canceled
Resort Hotel,1,2017,July,17,2,5,2,0,0,BB,PRT,Offline TA/TO,0,0,A,0,No Deposit,Contract,104.85,0,Canceled
Resort Hotel,1,2017,July,17,2,5,2,0,0,HB,ESP,Online TA,0,0,A,0,No Deposit,Transient,207,1,Canceled
Resort Hotel,1,2017,July,17,3,5,2,0,0,HB,ESP,Online TA,0,0,D,2,No Deposit,Transient,219.5,0,Canceled
Resort Hotel,1,2017,July,17,3,6,2,0,0,BB,GBR,Online TA,0,0,A,0,No Deposit,Transient,152.5,1,Canceled
Resort Hotel,1,2017,July,17,3,6,2,2,0,HB,CHE,Online TA,0,0,G,0,No Deposit,Transient,290.67,0,Canceled
Resort Hotel,1,2017,July,17,3,6,2,0,0,HB,BRA,Online TA,0,0,A,0,No Deposit,Transient,192,0,Canceled
Resort Hotel,1,2017,July,17,3,6,1,0,0,BB,GBR,Online TA,0,0,A,0,No Deposit,Transient,152.5,2,Canceled
Resort Hotel,1,2017,July,17,3,6,2,2,0,HB,CHE,Online TA,0,0,G,0,No Deposit,Transient,290.67,0,Canceled
Resort Hotel,1,2017,July,17,3,8,2,0,0,BB,RUS,Direct,0,0,F,0,No Deposit,Transient,260,0,Canceled
Resort Hotel,1,2017,July,17,4,10,2,0,0,HB,PRT,Online TA,0,0,D,0,No Deposit,Transient,183.59,1,Canceled
Resort Hotel,1,2017,July,17,5,11,2,0,0,HB,CHE,Online TA,0,0,A,0,No Deposit,Transient,183.05,0,Canceled
Resort Hotel,1,2017,July,17,5,11,2,0,0,HB,PRT,Online TA,0,0,D,0,No Deposit,Transient,182.92,0,Canceled
Resort Hotel,1,2017,July,17,3,10,2,0,0,HB,FRA,Online TA,0,0,D,0,No Deposit,Transient,186.74,2,Canceled
Resort Hotel,1,2017,July,18,0,1,2,0,0,BB,PRT,Direct,0,0,D,0,No Deposit,Transient,174,1,Canceled
Resort Hotel,1,2017,July,18,0,1,2,0,0,BB,PRT,Direct,0,0,G,0,No Deposit,Transient,255,0,Canceled
Resort Hotel,1,2017,July,18,0,1,2,0,0,HB,CN,Online TA,0,0,D,0,No Deposit,Transient,226,1,Canceled
Resort Hotel,1,2017,July,18,0,1,1,0,0,BB,PRT,Direct,0,0,D,0,No Deposit,Transient,174,0,Canceled
Resort Hotel,1,2017,July,18,0,1,2,0,0,HB,CN,Online TA,0,0,A,0,No Deposit,Transient,192,1,Canceled
Resort Hotel,1,2017,July,18,0,3,2,0,0,BB,CHE,Online TA,0,0,A,0,No Deposit,Transient,151.25,3,Canceled
Resort Hotel,1,2017,July,18,0,3,2,0,0,BB,CHE,Online TA,0,0,A,0,No Deposit,Transient,151.25,3,Canceled
Resort Hotel,1,2017,July,18,0,5,2,0,0,BB,PRT,Offline TA/TO,0,0,A,0,No Deposit,Contract,116.5,0,Canceled
Resort Hotel,1,2017,July,18,0,5,2,0,0,HB,ESP,Online TA,0,0,A,0,No Deposit,Transient,192,0,Canceled
Resort Hotel,1,2017,July,18,0,5,2,0,0,BB,PRT,Offline TA/TO,0,0,A,0,No Deposit,Contract,116.5,0,Canceled
Resort Hotel,1,2017,July,18,1,5,2,0,0,BB,PRT,Direct,0,0,A,0,No Deposit,Transient,156,0,Canceled
Resort Hotel,1,2017,July,18,1,5,2,1,0,HB,PRT,Online TA,0,0,A,0,No Deposit,Transient,255,0,Canceled
Resort Hotel,1,2017,July,18,1,5,2,0,0,BB,GBR,Online TA,0,0,D,0,No Deposit,Transient,225,1,Canceled
Resort Hotel,1,2017,July,18,2,5,2,0,0,BB,LUX,Online TA,0,0,D,0,No Deposit,Transient,188.57,1,Canceled
Resort Hotel,1,2017,July,18,2,10,1,0,0,HB,DEU,Online TA,0,0,E,0,No Deposit,Transient,201.6,2,Canceled
Resort Hotel,1,2017,July,18,2,10,2,0,0,HB,DEU,Online TA,0,0,E,0,No Deposit,Transient,201.6,2,Canceled
Resort Hotel,1,2017,July,19,0,1,2,1,0,BB,PRT,Online TA,0,0,D,0,No Deposit,Transient,199.2,0,Canceled
Resort Hotel,1,2017,July,19,0,1,2,1,0,BB,PRT,Online TA,0,0,D,0,No Deposit,Transient,183.2,0,Canceled
Resort Hotel,1,2017,July,19,0,3,2,0,0,BB,GBR,Online TA,0,0,A,6,No Deposit,Transient,152.5,1,Canceled
Resort Hotel,1,2017,July,19,0,3,2,0,0,BB,GBR,Online TA,0,0,A,2,No Deposit,Transient,152.5,0,Canceled
Resort Hotel,1,2017,July,19,0,4,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,175,0,Canceled
Resort Hotel,1,2017,July,19,1,4,2,0,0,BB,GBR,Online TA,0,0,A,0,No Deposit,Transient,138.38,0,Canceled
Resort Hotel,1,2017,July,19,1,4,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,137.7,1,Canceled
Resort Hotel,1,2017,July,19,2,5,2,0,0,HB,PRT,Direct,0,0,F,0,No Deposit,Transient,306,0,Canceled
Resort Hotel,1,2017,July,19,2,6,2,0,0,HB,RUS,Online TA,0,0,A,0,No Deposit,Transient,183.28,1,Canceled
Resort Hotel,1,2017,July,19,2,7,2,0,0,HB,RUS,Online TA,0,0,A,2,No Deposit,Transient,183.33,0,Canceled
Resort Hotel,1,2017,July,19,2,9,2,0,0,HB,ESP,Online TA,0,0,A,0,No Deposit,Transient,232.91,1,Canceled
Resort Hotel,1,2017,July,20,0,2,3,1,0,HB,PRT,Online TA,0,0,H,0,No Deposit,Transient,303,0,Canceled
Resort Hotel,1,2017,July,20,0,2,2,0,0,BB,PRT,Online TA,0,0,D,0,No Deposit,Transient,139.2,1,Canceled
Resort Hotel,1,2017,July,20,0,3,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,175,0,Canceled
Resort Hotel,1,2017,July,20,1,3,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,156,0,Canceled
Resort Hotel,1,2017,July,20,1,3,2,0,0,HB,POL,Online TA,0,0,D,0,No Deposit,Transient,249.5,0,Canceled
Resort Hotel,1,2017,July,20,0,3,2,2,0,BB,CHE,Online TA,0,0,C,0,No Deposit,Transient,210,0,Canceled
Resort Hotel,1,2017,July,20,0,3,3,0,0,HB,PRT,Direct,0,0,A,0,No Deposit,Transient,250,0,Canceled
Resort Hotel,1,2017,July,20,1,3,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,115.2,1,Canceled
Resort Hotel,1,2017,July,20,1,3,2,0,0,BB,PRT,Corporate,0,0,D,0,No Deposit,Transient,135,0,Canceled
Resort Hotel,1,2017,July,20,2,3,2,0,0,HB,PRT,Online TA,0,0,A,1,No Deposit,Transient,142.2,0,Canceled
Resort Hotel,1,2017,July,20,2,3,3,0,0,HB,PRT,Online TA,0,0,D,1,No Deposit,Transient,209.58,0,Canceled
Resort Hotel,1,2017,July,20,2,3,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,153.75,0,Canceled
Resort Hotel,1,2017,July,20,2,5,1,2,0,BB,FRA,Direct,0,0,C,0,No Deposit,Transient,180,0,Canceled
Resort Hotel,1,2017,July,20,2,6,2,0,0,HB,DEU,Online TA,0,0,E,0,No Deposit,Transient,201.6,1,Canceled
Resort Hotel,1,2017,July,20,4,10,2,1,0,BB,PRT,Offline TA/TO,0,0,D,0,No Deposit,Transient,158.63,0,Canceled
Resort Hotel,1,2017,July,21,0,1,2,0,0,BB,PRT,Direct,0,0,D,0,No Deposit,Transient,147.9,0,Canceled
Resort Hotel,1,2017,July,21,0,1,2,0,0,BB,PRT,Direct,0,0,D,0,No Deposit,Transient,147.9,0,Canceled
Resort Hotel,1,2017,July,21,0,1,2,0,0,BB,PRT,Direct,0,0,D,0,No Deposit,Transient,147.9,0,Canceled
Resort Hotel,1,2017,July,21,0,2,2,0,0,BB,ESP,Online TA,0,0,D,0,No Deposit,Transient,217.5,2,Canceled
Resort Hotel,1,2017,July,21,1,2,2,0,0,BB,SYC,Online TA,0,0,A,0,No Deposit,Transient,175,1,Canceled
Resort Hotel,1,2017,July,21,2,4,2,0,1,Undefined,PRT,Direct,0,0,G,1,No Deposit,Transient,237.34,3,Canceled
Resort Hotel,1,2017,July,21,2,5,3,0,0,HB,PRT,Offline TA/TO,0,0,A,0,No Deposit,Transient,179.34,2,Canceled
